,id,Tipo_Muerte,Tipo,Provincia,Canton,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Probable_Causa,Edad,Med_Edad,Sexo,Etnia,Estado_Civil,Nacionalidad,Anio_i,Mes_i,Grupo_hora,Edad_R
1079,3801,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',34.153099,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1080,2995,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',21.592041,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1081,845,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'PARQUES Y PLAZAS',PUBLICO,3/22/2022,19:50,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,marzo,Noche,Adulto
1082,542,ASESINATO,0,'LOS RIOS','PUEBLO VIEJO',URBANO,'VIA PUBLICA',PUBLICO,2/21/2022,21:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',23.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
1083,91,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'SALAS DE BELLEZA',PRIVADO,1/9/2022,17:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',37.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,enero,Tarde,Adulto
1084,4025,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',24.971969,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1085,1979,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,3:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',41.154201,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1086,4880,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',19.753587,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1087,4402,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.960444,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1088,3006,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.415425,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1089,2529,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',35.044656,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1090,1676,ASESINATO,0,'LOS RIOS','BUENA FE',URBANO,CASA,PRIVADO,5/26/2022,18:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',17.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,mayo,Tarde,Adolescente
1091,1048,ASESINATO,0,'SANTA ELENA','LA LIBERTAD',URBANO,'VIA PUBLICA',PUBLICO,4/6/2022,13:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',43.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Tarde,Adulto
1092,1960,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',25.076561,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1093,2530,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.38764,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
1094,2879,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',46.931152,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1095,237,ASESINATO,0,GUAYAS,SAMBORONDON,RURAL,'VIA PUBLICA',PUBLICO,1/23/2022,19:15,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
1096,3074,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.708738,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1097,3662,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.625352,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1098,1133,ASESINATO,0,MANABI,JIPIJAPA,URBANO,'VIA PUBLICA',PUBLICO,4/14/2022,10:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',27.0,A,MUJER,MESTIZO,CASADO,ECUADOR,2022,abril,Maniana,Adulto
1099,1805,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.139629,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1100,4210,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.552068,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1101,163,ASESINATO,0,SUCUMBIOS,'LAGO AGRIO',RURAL,CASA,PRIVADO,1/16/2022,21:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',22.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Noche,Adulto
1102,3616,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.275424,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1103,4786,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,CASA,PUBLICO,4/3/2022,23:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',51.031532,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto Mayor
1104,3463,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',46.197225,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1105,3575,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',36.3541,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1106,3317,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',38.150892,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1107,3764,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.101435,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1108,4075,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.654048,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1109,1811,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,22:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',42.47527,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Noche,Adulto
1110,3225,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,CASA,PRIVADO,4/3/2022,23:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',52.87858,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adulto Mayor
1111,3265,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',30.531249,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
1112,1428,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,CASA,PRIVADO,5/9/2022,2:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
1113,3753,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.027642,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1114,4262,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.845033,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1115,4333,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',17.216118,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adolescente
1116,4534,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',44.070659,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1117,4725,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.222955,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
1118,4390,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.943433,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1119,1452,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,5/9/2022,1:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
1120,593,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,2/26/2022,12:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',37.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Tarde,Adulto
1121,2725,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.961178,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1122,41,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/5/2022,17:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',0.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Tarde,Ninio
1123,560,FEMICIDIO,1,ESMERALDAS,ESMERALDAS,URBANO,CASA,PRIVADO,2/23/2022,14:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.0,A,MUJER,AFRO,SOLTERO,ECUADOR,2022,febrero,Tarde,Adulto
1124,3362,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.616945,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
1125,3153,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PRIVADO,4/13/2022,2:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',15.772846,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adolescente
1126,243,FEMICIDIO,1,IMBABURA,IBARRA,URBANO,CASA,PRIVADO,1/22/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28.0,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,enero,Maniana,Adulto
1127,1339,ASESINATO,0,GUAYAS,MILAGRO,URBANO,'VIA PUBLICA',PUBLICO,5/1/2022,18:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Tarde,Adulto
1128,2877,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.001077,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1129,4805,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.889871,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1130,3930,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.256345,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1131,1442,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'CENTROS DE REHABILITACION SOCIAL',PRIVADO,5/9/2022,1:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',39.0,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,mayo,Madrugada,Adulto
1132,261,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,1/25/2022,14:35,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',39.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Tarde,Adulto
1133,2860,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',38.115874,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1134,1689,ASESINATO,0,'EL ORO',MACHALA,URBANO,CASA,PRIVADO,5/27/2022,15:10,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',31.0,A,HOMBRE,BLANCO,SOLTERO,ECUADOR,2022,mayo,Tarde,Adulto
1135,1725,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,5/30/2022,4:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.0,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,mayo,Madrugada,Adulto
1136,1203,ASESINATO,0,MANABI,'PUERTO LOPEZ',URBANO,CASA,PRIVADO,4/20/2022,12:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',19.0,A,HOMBRE,AFRO,SOLTERO,ECUADOR,2022,abril,Tarde,Adulto
1137,834,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,3/21/2022,14:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.0,A,HOMBRE,MULATO/A,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1138,1866,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',21.246637,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1139,2496,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',40.708459,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1140,3591,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.154101,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1141,2010,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,0:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',26.516789,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
1142,2873,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',44.248365,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1143,340,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'CANCHAS DE USO MULTIPLE',PUBLICO,2/4/2022,18:45,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',17.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Tarde,Adolescente
1144,3097,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,5:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Madrugada,Adulto
1145,1601,ASESINATO,0,'SANTA ELENA',SALINAS,URBANO,BARES,PRIVADO,5/22/2022,0:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Madrugada,Adulto
1146,2796,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',17.01319,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adolescente
1147,3113,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',36.380268,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1148,4770,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/2/2022,3:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',22.029834,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1149,480,ASESINATO,0,'SANTA ELENA','LA LIBERTAD',URBANO,'VIA PUBLICA',PUBLICO,2/17/2022,21:55,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',28.0,A,HOMBRE,MESTIZO,SOLTERO,COLOMBIA,2022,febrero,Noche,Adulto
1150,2924,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',31.543349,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1151,3659,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',35.979568,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1152,4036,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',29.817309,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1153,3515,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',39.947587,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1154,4714,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/26/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA DE FUEGO',43.013975,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1155,3158,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',35.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1156,799,ASESINATO,0,'SANTO DOMINGO DE LOS TSACHILAS','SANTO DOMINGO',URBANO,'VIA PUBLICA',PUBLICO,3/18/2022,18:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',24.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1157,1766,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',30.916627,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1158,4547,FEMICIDIO,1,MANABI,QUITO,URBANO,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',28.464645,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1159,2453,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,4/3/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.693709,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,abril,Maniana,Adulto
1160,2980,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',20.35308,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adulto
1161,3947,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',32.977411,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1162,4466,FEMICIDIO,1,GUAYAS,GUAYAQUIL,URBANO,CASA,PRIVADO,2/20/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',43.881651,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,febrero,Maniana,Adulto
1163,4753,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',44.971936,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Maniana,Adulto
1164,3809,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29.063544,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1165,1271,ASESINATO,0,GUAYAS,GUAYAQUIL,URBANO,'VIA PUBLICA',PUBLICO,4/25/2022,23:00,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',16.0,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,abril,Noche,Adolescente
1166,3527,SICARIATO,3,'EL ORO','EL GUABO',URBANO,'VIA PUBLICA',PUBLICO,3/15/2022,14:30,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',25.761366,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,marzo,Tarde,Adulto
1167,4575,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/1/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',45.439269,A,HOMBRE,MESTIZO,CASADO,ECUADOR,2022,abril,Maniana,Adulto
1168,3208,HOMICIDIO,2,PICHINCHA,QUITO,URBANO,'VIA PUBLICA',PUBLICO,1/14/2022,0:30,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',36.606911,A,HOMBRE,MESTIZO,SOLTERO,ECUADOR,2022,enero,Madrugada,Adulto
1169,4209,FEMICIDIO,1,MANABI,QUITO,RURAL,CASA,PRIVADO,2/2/2022,11:00,'ARMA BLANCA',OTRO,'HERIDA POR ARMA BLANCA',14.263338,A,MUJER,MESTIZO,SOLTERO,ECUADOR,2022,mayo,Maniana,Adolescente
1170,347,ASESINATO,0,'SANTA ELENA','LA LIBERTAD',RURAL,CASA,PRIVADO,2/5/2022,21:40,'ARMA DE FUEGO',OTRO,'HERIDA POR ARMA DE FUEGO',29.0,A,SIN_DATO,MESTIZO,SOLTERO,VENEZUELA,2022,febrero,Noche,Adulto
